0.6233890214797136 751
0.5945945945945946 77
0.6496660595021251 587
0.6890080428954424 149
0.7128129602356407 235
0.6761658031088082 143
0.6744186046511628 95
0.637599093997735 541
0.5677852348993289 228
0.7196969696969697 51
0.59375 54
1.0 54
0.9979381443298969 412
0.695752539242844 792
0.8691588785046729 96
0.6543868153174988 765
0.6539589442815249 597
0.7065948855989233 585
1.0 23
0.9841269841269841 43
0.9772727272727273 25
0.75 31
0.8429423459244533 241
0.9361702127659575 47
0.9696969696969697 23
0.923469387755102 111
1.0 6
0.95 11
1.0 28
0.7040229885057471 128
0.6789524733268671 351
0.7098674521354934 222
0.6459802538787024 783
0.7404411764705883 456
0.7099494097807757 269
0.6818181818181818 161
0.6265822784810127 142
0.625 47
0.6745454545454546 207
0.677257525083612 505
0.6467391304347826 391
0.6408668730650154 231
0.732824427480916 157
0.5876288659793815 119
0.6173733195449845 406
0.6611226611226612 188
0.6518650088809946 860
0.6728179551122194 767
0.6551918735891648 687
0.6600294985250738 476
0.6077510275983559 518
0.6837965390665968 751
0.6251952108276939 666
0.5721822541966427 659
0.6589986468200271 750
0.6637124569177745 622
0.6279468495499357 803
0.6262175324675324 860
0.6190685413005272 778
0.5789220404234842 632
0.6399798590130916 756
0.6284478096268253 675
0.6098278034439312 856
0.6367816091954023 761
0.6146830825353398 862
0.6288076588337685 809
0.9782608695652174 27
1.0 8
0.9305555555555556 38
1.0 9
0.7954545454545454 140
0.660427807486631 127
0.6617801047120419 383
0.8095238095238095 26
0.6751269035532995 92
0.6860254083484574 278
0.6239316239316239 66
0.71334431630972 218
0.6539923954372624 231
0.5555555555555556 530
0.5321601941747572 546
0.5955056179775281 171
0.6198979591836735 130
0.652027027027027 105
0.6280087527352297 189
0.683695652173913 373
0.6821052631578948 173
0.5728476821192053 120
0.6407322654462243 188
0.728 101
0.7723577235772358 111
0.6002190580503833 260
0.6257668711656442 150
0.7142857142857143 39
0.7333333333333333 72
0.5758354755784062 283
0.7943548387096774 354
0.8212180746561886 271
0.8026315789473685 156
0.6108266276517923 448
0.7996688741721855 281
0.6298543689320388 343
0.597601598934044 461
0.5796178343949044 267
0.5921985815602837 78
0.592964824120603 72
0.6490384615384616 145
0.6244725738396625 80
0.6414141414141414 80
0.6565260058881256 400
0.6613198900091659 910
0.6173245614035088 637
0.6510712724092698 795
0.6594850236468733 641
0.6207317073170732 539
0.6750585480093677 682
0.609375 78
0.6414032048505847 866
0.8349514563106796 57
0.7211328976034859 188
0.5845410628019324 71
0.6727272727272727 66
0.8227848101265823 31
0.6417112299465241 74
0.6722846441947565 215
0.48741007194244607 173
0.6546125461254613 516
0.7155555555555555 98
0.7163461538461539 86
0.9178082191780822 34
0.6775956284153005 67
0.7488038277511961 216
0.5818181818181818 144
0.5755395683453237 51
0.5650319829424307 195
0.6324110671936759 91
0.6792452830188679 20
0.6964285714285714 104
0.6440677966101694 16
0.7798165137614679 36
0.6692913385826772 120
0.6556122448979592 131
1.0 11
0.6217616580310881 73
0.6269035532994924 164
0.6310904872389791 203
0.7333333333333333 169
0.5793650793650794 148
0.5288944723618091 248
0.574 213
0.7810650887573964 78
0.7579908675799086 136
0.855072463768116 40
0.7930283224400871 285
0.5227272727272727 282
0.6226415094339622 159
0.5909090909090909 38
0.5853658536585366 83
0.6302681992337165 212
0.6245733788395904 135
0.7289719626168224 55
0.5895576504713561 452
0.5113636363636364 32
0.6219512195121951 30
0.6282722513089005 75
0.6363636363636364 176
0.7034659820282413 382
0.6220095693779905 158
1.0 27
0.7452631578947368 208
0.7808219178082192 34
0.6845637583892618 63
0.5202312138728323 266
0.6048951048951049 126
0.6428571428571429 163
0.6751054852320675 154
0.6610169491525424 21
0.8227272727272728 120
0.5108695652173914 524
0.6030368763557483 204
0.8212927756653993 52
0.9615384615384616 17
0.6357615894039735 77
0.7014925373134329 77
0.7963636363636364 139
0.8916256157635468 97
0.5531914893617021 66
0.7164179104477612 67
0.7917888563049853 95
0.7254901960784313 60
0.781437125748503 124
0.7682926829268293 69
0.7740384615384616 103
0.7911392405063291 69
0.7862903225806451 132
0.6728538283062645 156
0.7102803738317757 64
0.7422222222222222 192
0.6455026455026455 57
0.6678966789667896 107
0.71875 53
0.6024096385542169 24
0.5885714285714285 44
0.5714285714285714 51
0.7307692307692307 168
0.7308970099667774 135
0.6846307385229541 233
0.8553299492385786 226
0.578397212543554 78
0.7160493827160493 92
0.7705882352941177 182
0.764367816091954 172
0.670487106017192 322
0.6634078212290503 321
0.6441717791411042 69
0.8471001757469244 354
0.8277310924369747 99
0.65625 96
0.6432160804020101 130
0.7248908296943232 65
0.7899543378995434 202
0.633693972179289 540
0.576837416481069 319
0.8227571115973742 252
0.7577639751552795 95
0.7295081967213115 58
0.4816753926701571 183
1.0 11
0.5442278860569715 251
0.584014532243415 483
0.6534810126582279 295
1.0 4
0.8846153846153846 15
0.6451127819548872 846
0.7904040404040404 201
0.75 21
0.6021361815754339 561
0.6038004750593824 769
0.5603487838458008 806
0.6064690026954178 576
0.6138613861386139 654
