30
194
694
2874
5802
12237
20877
24068
29433
35637
31593
28270
30837
27323
27205
27275
21632
18443
17807
19089
21493
26181
31925
31801
40188
38130
30788
28939
16361
19897
17850
15899
11230
6803
5872
4489
6094
6225
5334
9248
7551
12590
18124
15370
19338
10451
14834
9225
3764
4170
5519
1816
1588
2010
1573
1232
1241
1536
496
712
1648
754
64
260
0
1184
374
178
39
30
40
402
318
0
0
0
0
0
0
0
24
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
