66.0
531.0
2454.0
4751.0
9683.0
17975.0
30637.0
32863.0
36189.0
31218.0
34226.0
42651.0
53905.0
56160.0
57893.0
50514.0
39398.0
37193.0
29368.0
27442.0
25616.0
21713.0
24731.0
19115.0
16048.0
15915.0
15800.0
12356.0
13071.0
10772.0
10330.0
8646.0
8338.0
6131.0
6391.0
5624.0
5148.0
3603.0
2554.0
2457.0
2238.0
1566.0
1912.0
1472.0
832.0
1183.0
845.0
2341.0
800.0
608.0
392.0
800.0
102.0
80.0
1722.0
453.0
114.0
284.0
298.0
44.0
3.0
92.0
0.0
0.0
35.0
0.0
0.0
0.0
28.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
